107.359922,0.01
107.470236,0.02
107.501921,0.03
107.55333,0.04
107.580809,0.05
107.594902,0.06
107.613818,0.07
107.633547,0.08
107.649929,0.09
107.66217999999999,0.1
107.684061,0.11
107.70707999999999,0.12
107.716334,0.13
107.73501200000001,0.14
107.748918,0.15
107.765453,0.16
107.76984300000001,0.17
107.77859,0.18
107.794133,0.19
107.803777,0.2
107.811071,0.21
107.823292,0.22
107.831543,0.23
107.83820399999999,0.24
107.844921,0.25
107.851928,0.26
107.86800000000001,0.27
107.874015,0.28
107.880762,0.29
107.890318,0.3
107.898416,0.31
107.908434,0.32
107.912405,0.33
107.92058,0.34
107.92806300000001,0.35
107.93373100000001,0.36
107.94606399999999,0.37
107.952196,0.38
107.960796,0.39
107.974945,0.4
107.984333,0.41
107.994111,0.42
108.003613,0.43
108.014971,0.44
108.026497,0.45
108.03488,0.46
108.04177,0.47
108.048777,0.48
108.055282,0.49
108.06078500000001,0.5
108.06649999999999,0.51
108.073104,0.52
108.081591,0.53
108.086521,0.54
108.10004099999999,0.55
108.107001,0.56
108.115599,0.57
108.123552,0.58
108.12883099999999,0.59
108.137271,0.6
108.147529,0.61
108.158406,0.62
108.16884,0.63
108.17332400000001,0.64
108.178647,0.65
108.186006,0.66
108.195353,0.67
108.20180599999999,0.68
108.209682,0.69
108.21784299999999,0.7
108.230649,0.71
108.24137,0.72
108.25255200000001,0.73
108.269509,0.74
108.28169,0.75
108.28922100000001,0.76
108.299459,0.77
108.310152,0.78
108.32001500000001,0.79
108.33229299999999,0.8
108.34594,0.81
108.36298,0.82
108.373629,0.83
108.395027,0.84
108.420267,0.85
108.434148,0.86
108.443572,0.87
108.462956,0.88
108.482625,0.89
108.501557,0.9,0.9
108.504012,0.9009999999999999
108.505474,0.902
108.505925,0.903
108.507301,0.904
108.507588,0.905
108.51173299999999,0.9059999999999999
108.512866,0.907
108.514079,0.9079999999999999
108.515289,0.909
108.516495,0.91
108.516576,0.9109999999999999
108.519143,0.912
108.522746,0.9129999999999999
108.52338,0.914
108.52667100000001,0.915
108.528372,0.9159999999999999
108.528697,0.917
108.53467,0.9179999999999999
108.534879,0.919
108.53517599999999,0.92
108.54144000000001,0.9209999999999999
108.543553,0.922
108.553181,0.9229999999999999
108.558712,0.924
108.561448,0.925
108.570943,0.9259999999999999
108.571927,0.927
108.572759,0.9279999999999999
108.573047,0.929
108.573735,0.93
108.578899,0.9309999999999999
108.587989,0.932
108.590034,0.9329999999999999
108.594865,0.934
108.598292,0.935
108.60172899999999,0.9359999999999999
108.603195,0.937
108.607331,0.938
108.616066,0.9390000000000001
108.636627,0.94
108.63784199999999,0.941
108.638992,0.9420000000000001
108.641904,0.943
108.64526,0.9440000000000001
108.645405,0.945
108.649003,0.946
108.650862,0.9470000000000001
108.65347200000001,0.948
108.653534,0.9490000000000001
108.653718,0.95
108.654419,0.951
108.663225,0.9520000000000001
108.672968,0.953
108.684195,0.9540000000000001
108.687903,0.955
108.691413,0.956
108.692036,0.9570000000000001
108.697221,0.958
108.698481,0.9590000000000001
108.701302,0.96
108.716887,0.961
108.723139,0.9620000000000001
108.730587,0.963
108.73289799999999,0.9640000000000001
108.76188400000001,0.965
108.765772,0.966
108.767763,0.9670000000000001
108.789981,0.968
108.79026,0.9690000000000001
108.795642,0.97
108.796758,0.971
108.80294599999999,0.972
108.805728,0.973
108.809901,0.9740000000000001
108.811675,0.975
108.812606,0.976
108.83992,0.977
108.853259,0.978
108.881333,0.9790000000000001
108.89265400000001,0.98
108.911945,0.981
108.929253,0.982
108.993393,0.983
109.00955900000001,0.9840000000000001
109.010445,0.985
109.055868,0.986
109.06651500000001,0.987
109.11569899999999,0.988
109.16013099999999,0.9890000000000001
109.17068400000001,0.99,0.99
109.17068400000001,0.9901000000000001
109.17068400000001,0.9902
109.17068400000001,0.9903
109.17068400000001,0.9904000000000001
109.17068400000001,0.9904999999999999
109.17068400000001,0.9906
109.17068400000001,0.9906999999999999
109.17068400000001,0.9908
109.17068400000001,0.9909
109.348338,0.991
109.348338,0.9911
109.348338,0.9912000000000001
109.348338,0.9913
109.348338,0.9914000000000001
109.348338,0.9915
109.348338,0.9915999999999999
109.348338,0.9917
109.348338,0.9918
109.348338,0.9919
137.662755,0.992
137.662755,0.9921
137.662755,0.9922
137.662755,0.9923000000000001
137.662755,0.9924
137.662755,0.9925
137.662755,0.9926
137.662755,0.9926999999999999
137.662755,0.9928
137.662755,0.9929000000000001
139.47781,0.993
139.47781,0.9931
139.47781,0.9932
139.47781,0.9933
139.47781,0.9934000000000001
139.47781,0.9934999999999999
139.47781,0.9936
139.47781,0.9937
139.47781,0.9937999999999999
139.47781,0.9939
139.56898800000002,0.9940000000000001
139.56898800000002,0.9941
139.56898800000002,0.9942
139.56898800000002,0.9943000000000001
139.56898800000002,0.9944
139.56898800000002,0.9945
139.56898800000002,0.9945999999999999
139.56898800000002,0.9947
139.56898800000002,0.9948
139.56898800000002,0.9948999999999999
144.814023,0.995
144.814023,0.9951000000000001
144.814023,0.9952
144.814023,0.9953
144.814023,0.9954000000000001
144.814023,0.9954999999999999
144.814023,0.9956
144.814023,0.9956999999999999
144.814023,0.9958
144.814023,0.9959
254.48255400000002,0.996
254.48255400000002,0.9961
254.48255400000002,0.9962000000000001
254.48255400000002,0.9963
254.48255400000002,0.9964
254.48255400000002,0.9965
254.48255400000002,0.9965999999999999
254.48255400000002,0.9967
254.48255400000002,0.9968
254.48255400000002,0.9969
255.10734499999998,0.997
255.10734499999998,0.9971
255.10734499999998,0.9972
255.10734499999998,0.9973000000000001
255.10734499999998,0.9974
255.10734499999998,0.9975
255.10734499999998,0.9976
255.10734499999998,0.9976999999999999
255.10734499999998,0.9978
255.10734499999998,0.9979
264.860678,0.998
264.860678,0.9981
264.860678,0.9982
264.860678,0.9983
264.860678,0.9984000000000001
264.860678,0.9984999999999999
264.860678,0.9986
264.860678,0.9987
264.860678,0.9987999999999999
264.860678,0.9989
265.005641,0.9990000000000001,0.999
265.005641,0.9990100000000001
265.005641,0.99902
265.005641,0.9990300000000001
265.005641,0.9990400000000002
265.005641,0.99905
265.005641,0.9990600000000001
265.005641,0.9990700000000001
265.005641,0.99908
265.005641,0.99909
265.005641,0.9991000000000001
265.005641,0.99911
265.005641,0.99912
265.005641,0.9991300000000001
265.005641,0.99914
265.005641,0.9991500000000001
265.005641,0.9991600000000002
265.005641,0.99917
265.005641,0.9991800000000001
265.005641,0.9991900000000001
265.005641,0.9992
265.005641,0.99921
265.005641,0.9992200000000001
265.005641,0.9992300000000001
265.005641,0.99924
265.005641,0.9992500000000001
265.005641,0.99926
265.005641,0.9992700000000001
265.005641,0.9992800000000002
265.005641,0.99929
265.005641,0.9993000000000001
265.005641,0.9993100000000001
265.005641,0.99932
265.005641,0.99933
265.005641,0.9993400000000001
265.005641,0.9993500000000001
265.005641,0.99936
265.005641,0.9993700000000001
265.005641,0.99938
265.005641,0.9993900000000001
265.005641,0.9994000000000001
265.005641,0.99941
265.005641,0.9994200000000001
265.005641,0.9994300000000002
265.005641,0.99944
265.005641,0.9994500000000001
265.005641,0.9994600000000001
265.005641,0.9994700000000001
265.005641,0.99948
265.005641,0.9994900000000001
265.005641,0.9995
265.005641,0.9995100000000001
265.005641,0.9995200000000001
265.005641,0.99953
265.005641,0.9995400000000001
265.005641,0.9995500000000002
265.005641,0.99956
265.005641,0.9995700000000001
265.005641,0.9995800000000001
265.005641,0.99959
265.005641,0.9996
265.005641,0.9996100000000001
265.005641,0.9996200000000001
265.005641,0.9996300000000001
265.005641,0.99964
265.005641,0.99965
265.005641,0.9996600000000001
265.005641,0.99967
265.005641,0.99968
265.005641,0.9996900000000001
265.005641,0.9997
265.005641,0.99971
265.005641,0.99972
265.005641,0.99973
265.005641,0.9997400000000001
265.005641,0.9997500000000001
265.005641,0.99976
265.005641,0.99977
265.005641,0.9997800000000001
265.005641,0.99979
265.005641,0.9998
265.005641,0.9998100000000001
265.005641,0.99982
265.005641,0.99983
265.005641,0.9998400000000001
265.005641,0.99985
265.005641,0.9998600000000001
265.005641,0.99987
265.005641,0.99988
265.005641,0.9998900000000001
