204.815683,0.01
204.89112400000002,0.02
204.94843600000002,0.03
205.00268799999998,0.04
205.03508100000002,0.05
205.060289,0.06
205.081942,0.07
205.112659,0.08
205.13415500000002,0.09
205.156759,0.1
205.168356,0.11
205.19289700000002,0.12
205.204851,0.13
205.226517,0.14
205.241116,0.15
205.255944,0.16
205.26909099999997,0.17
205.27996000000002,0.18
205.293071,0.19
205.306756,0.2
205.317323,0.21
205.33285800000002,0.22
205.346858,0.23
205.360604,0.24
205.373775,0.25
205.38668700000002,0.26
205.39992500000002,0.27
205.41185000000002,0.28
205.423495,0.29
205.43778500000002,0.3
205.45163499999998,0.31
205.46098199999997,0.32
205.474236,0.33
205.48691399999998,0.34
205.497966,0.35
205.508394,0.36
205.515864,0.37
205.528769,0.38
205.541199,0.39
205.55375800000002,0.4
205.563945,0.41
205.57410000000002,0.42
205.585178,0.43
205.59986899999998,0.44
205.60966,0.45
205.618291,0.46
205.628276,0.47
205.641256,0.48
205.654512,0.49
205.669322,0.5
205.684126,0.51
205.697537,0.52
205.70603300000002,0.53
205.71661,0.54
205.728513,0.55
205.739576,0.56
205.751504,0.57
205.761183,0.58
205.780538,0.59
205.799607,0.6
205.80759500000002,0.61
205.82157,0.62
205.83136499999998,0.63
205.84613099999999,0.64
205.858609,0.65
205.870932,0.66
205.886269,0.67
205.909336,0.68
205.92512599999998,0.69
205.941341,0.7
205.955352,0.71
205.971609,0.72
205.991745,0.73
206.006704,0.74
206.03384799999998,0.75
206.054438,0.76
206.069937,0.77
206.092027,0.78
206.107368,0.79
206.124963,0.8
206.14216299999998,0.81
206.161281,0.82
206.187757,0.83
206.228149,0.84
206.252134,0.85
206.288017,0.86
206.315688,0.87
206.343298,0.88
206.383334,0.89
206.422957,0.9
206.47434,0.91
206.514315,0.92
206.598862,0.93
206.670302,0.94
206.768612,0.95
206.881609,0.96
207.011044,0.97
207.206733,0.98
207.96894899999998,0.99
